Degree,Log(Probability)
2,-1.7774262580260045
3,-1.6760144148235943
4,-1.8666792858086174
5,-2.205308245048711
6,-2.439851539827648
7,-2.712780973804391
8,-3.0832990518353207
9,-3.226399895475994
10,-3.7348972294823937
11,-4.111707081830182
12,-3.999589783709476
13,-4.277221520307755
14,-4.500365071621965
15,-4.692736964269421
16,-4.755257321250755
17,-5.298872767839737
18,-5.053750309806752
19,-5.992019948399682
20,-5.8866594327418555
21,-6.109802984056065
22,-6.397485056507846
23,-6.397485056507846
24,-6.579806613301801
25,-6.243334376680588
26,-6.243334376680588
27,-5.8866594327418555
28,-8.189244525735901
29,-7.090632237067791
30,-6.802950164616011
31,-7.496097345175956
32,-7.090632237067791
33,-7.496097345175956
34,-8.189244525735901
36,-7.496097345175956
37,-7.090632237067791
42,-8.189244525735901
43,-8.189244525735901
46,-8.189244525735901
56,-8.189244525735901
58,-8.189244525735901
81,-8.189244525735901
95,-8.189244525735901
123,-8.189244525735901
173,-8.189244525735901
