Degree,Log(Probability)
2,-1.746345746298258
3,-1.7449520178496543
4,-1.946396767069782
5,-2.207739407065647
6,-2.4325436285649973
7,-2.715619520601881
8,-3.1739271100844255
9,-3.227671386091116
10,-3.585223138503383
11,-3.7675446952973375
12,-3.9269724322254396
13,-4.3895959541735525
14,-4.3140884016654075
15,-4.537231952979617
16,-4.855685684098152
17,-4.920224205235723
18,-5.185927370968729
19,-5.548832864658097
20,-5.68236425728262
21,-5.7564722294363415
22,-5.613371385795668
23,-5.836514937109878
24,-6.018836493903833
25,-5.836514937109878
26,-6.529662117669823
27,-6.529662117669823
28,-7.222809298229769
29,-7.628274406337933
30,-6.935127225777988
31,-7.222809298229769
32,-7.222809298229769
33,-8.321421586897879
34,-7.628274406337933
35,-8.321421586897879
36,-7.222809298229769
37,-8.321421586897879
40,-8.321421586897879
42,-8.321421586897879
45,-7.628274406337933
56,-8.321421586897879
65,-8.321421586897879
67,-8.321421586897879
75,-8.321421586897879
82,-8.321421586897879
86,-8.321421586897879
100,-8.321421586897879
107,-8.321421586897879
109,-8.321421586897879
110,-8.321421586897879
114,-8.321421586897879
131,-8.321421586897879
286,-8.321421586897879
