Point Number,Degree
0,3
1,2
2,7
3,4
4,3
5,6
6,3
7,5
8,2
9,23
10,8
11,4
12,4
13,6
14,4
15,11
16,3
17,3
18,4
19,5
20,5
21,4
22,13
23,2
24,8
25,2
26,8
27,2
28,9
29,3
30,3
31,10
32,3
33,3
34,10
35,2
36,32
37,11
38,7
39,3
40,6
41,2
42,10
43,2
44,5
45,4
46,7
47,11
48,3
49,3
50,20
51,4
52,5
53,2
54,5
55,21
56,2
57,17
58,2
59,3
60,4
61,5
62,2
63,3
64,11
65,2
66,16
67,3
68,6
69,4
70,5
71,4
72,9
73,5
74,7
75,3
76,4
77,2
78,11
79,2
80,23
81,9
82,4
83,3
84,6
85,2
86,11
87,4
88,5
89,2
90,12
91,2
92,7
93,4
94,5
95,6
96,10
97,3
98,11
99,2
100,22
101,2
102,3
103,11
104,3
105,3
106,8
107,6
108,5
109,6
110,10
111,2
112,4
113,9
114,3
115,3
116,2
117,24
118,5
119,4
120,5
121,5
122,11
123,2
124,5
125,6
126,4
127,3
128,12
129,2
130,11
131,3
132,5
133,25
134,2
135,5
136,5
137,2
138,6
139,6
140,4
141,4
142,5
143,30
144,2
145,7
146,5
147,4
148,6
149,6
150,4
151,2
152,19
153,2
154,10
155,5
156,3
157,2
158,8
159,9
160,4
161,4
162,3
163,8
164,2
165,11
166,3
167,7
168,3
169,3
170,19
171,2
172,3
173,3
174,7
175,2
176,7
177,7
178,6
179,6
180,2
181,8
182,7
183,14
184,32
185,5
186,3
187,5
188,4
189,19
190,11
191,4
192,4
193,8
194,2
195,6
196,4
197,2
198,13
199,4
200,6
201,3
202,3
203,7
204,12
205,2
206,4
207,2
208,10
209,11
210,2
211,6
212,3
213,5
214,6
215,3
216,3
217,17
218,3
219,3
220,5
221,5
222,3
223,3
224,24
225,5
226,5
227,4
228,5
229,6
230,10
231,4
232,2
233,6
234,2
235,3
236,18
237,2
238,3
239,4
240,3
241,7
242,3
243,2
244,7
245,3
246,5
247,8
248,10
249,3
250,3
251,5
252,4
253,3
254,2
255,10
256,2
257,10
258,6
259,6
260,5
261,5
262,6
263,14
264,3
265,3
266,10
267,3
268,7
269,3
270,4
271,8
272,4
273,6
274,3
275,8
276,26
277,2
278,5
279,3
280,4
281,10
282,8
283,5
284,5
285,5
286,7
287,9
288,2
289,6
290,3
291,4
292,3
293,12
294,4
295,4
296,4
297,19
298,2
299,6
300,3
301,5
302,5
303,2
304,7
305,6
306,2
307,5
308,5
309,4
310,4
311,7
312,2
313,16
314,7
315,2
316,9
317,5
318,3
319,6
320,7
321,5
322,17
323,3
324,3
325,8
326,3
327,3
328,9
329,2
330,5
331,3
332,6
333,37
334,4
335,4
336,5
337,4
338,4
339,15
340,6
341,5
342,5
343,7
344,7
345,3
346,5
347,11
348,3
349,3
350,8
351,8
352,3
353,5
354,5
355,2
356,4
357,5
358,12
359,3
360,4
361,3
362,9
363,3
364,2
365,19
366,8
367,3
368,3
369,6
370,3
371,2
372,11
373,3
374,5
375,2
376,8
377,4
378,6
379,11
380,5
381,3
382,4
383,7
384,3
385,4
386,18
387,2
388,5
389,8
390,4
391,3
392,4
393,6
394,7
395,2
396,5
397,4
398,4
399,15
400,4
401,5
402,2
403,7
404,8
405,7
406,4
407,4
408,6
409,2
410,9
411,8
412,3
413,2
414,29
415,2
416,4
417,4
418,2
419,9
420,3
421,3
422,6
423,3
424,6
425,3
426,3
427,13
428,3
429,2
430,6
431,3
432,4
433,10
434,2
435,5
436,3
437,4
438,13
439,7
440,4
441,2
442,8
443,4
444,5
445,5
446,17
447,4
448,2
449,5
450,10
451,2
452,5
453,2
454,6
455,6
456,2
457,6
458,7
459,4
460,4
461,6
462,25
463,2
464,3
465,5
466,2
467,9
468,2
469,5
470,3
471,5
472,6
473,2
474,18
475,4
476,4
477,4
478,9
479,6
480,8
481,3
482,3
483,7
484,8
485,4
486,4
487,3
488,5
489,17
490,3
491,5
492,5
493,3
494,6
495,2
496,12
497,3
498,2
499,10
500,4
501,3
