Point Number,Degree
0,2
1,3
2,4
3,4
4,3
5,4
6,11
7,3
8,3
9,4
10,17
11,2
12,9
13,7
14,3
15,5
16,8
17,3
18,11
19,6
20,2
21,9
22,2
23,11
24,7
25,3
26,6
27,2
28,7
29,2
30,14
31,3
32,2
33,6
34,7
35,2
36,17
37,4
38,2
39,4
40,24
41,4
42,3
43,5
44,2
45,7
46,3
47,2
48,8
49,3
50,5
51,3
52,5
53,18
54,2
55,7
56,6
57,5
58,2
59,9
60,4
61,6
62,3
63,8
64,15
65,2
66,5
67,3
68,4
69,10
70,4
71,5
72,3
73,9
74,3
75,3
76,6
77,3
78,4
79,22
80,3
81,3
82,12
83,3
84,3
85,9
86,4
87,6
88,3
89,9
90,3
91,3
92,13
93,4
94,6
95,3
96,4
97,8
98,12
99,5
100,4
101,4
102,5
103,11
104,5
105,4
106,3
107,2
108,9
109,2
110,5
111,8
112,4
113,3
114,11
115,7
116,7
117,4
118,5
119,6
120,7
121,2
122,71
123,3
124,3
125,21
126,4
127,5
128,5
129,7
130,6
131,5
132,5
133,13
134,2
135,4
136,3
137,4
138,9
139,2
140,5
141,3
142,2
143,10
144,3
145,3
146,9
147,2
148,16
149,2
150,6
151,3
152,4
153,7
154,3
155,3
156,2
157,9
158,2
159,12
160,4
161,3
162,7
163,4
164,4
165,5
166,17
167,2
168,4
169,2
170,15
171,2
172,5
173,2
174,6
175,2
176,5
177,3
178,2
179,17
180,2
181,9
182,2
183,8
184,5
185,2
186,6
187,13
188,8
189,5
190,7
191,3
192,2
193,10
194,2
195,7
196,10
197,12
198,5
199,4
200,3
201,5
202,2
203,22
204,2
205,3
206,12
207,2
208,4
209,3
210,6
211,3
212,3
213,13
214,4
215,2
216,4
217,8
218,13
219,3
220,3
221,5
222,2
223,5
224,3
225,12
226,3
227,4
228,2
229,14
230,3
231,6
232,4
233,4
234,4
235,31
236,5
237,3
238,4
239,5
240,2
241,12
242,3
243,3
244,9
245,7
246,2
247,5
248,10
249,6
250,2
251,6
252,2
253,10
254,2
255,13
256,3
257,3
258,15
259,8
260,6
261,5
262,6
263,4
264,7
265,14
266,2
267,7
268,2
269,5
270,5
271,2
272,8
273,4
274,4
275,3
276,5
277,13
278,6
279,4
280,4
281,2
282,6
283,2
284,9
285,3
286,2
287,28
288,9
289,2
290,13
291,2
292,9
293,8
294,2
295,9
296,10
297,6
298,12
299,4
300,4
301,12
302,2
303,14
304,2
305,20
306,2
307,8
308,6
309,4
310,6
311,6
312,12
313,2
314,3
315,6
316,3
317,6
318,2
319,12
320,6
321,5
322,4
323,6
324,7
325,4
326,21
327,2
328,7
329,3
330,5
331,5
332,5
333,9
334,2
335,6
336,3
337,3
338,11
339,3
340,3
341,11
342,3
343,3
344,6
345,2
346,8
347,2
348,3
349,7
350,5
351,2
352,6
353,3
354,9
355,17
356,2
357,6
358,3
359,4
360,7
361,3
362,3
363,37
364,4
365,4
366,4
367,11
368,5
369,4
370,5
371,7
372,3
373,6
374,3
375,2
376,9
377,3
378,3
379,16
380,6
381,4
382,3
383,4
384,10
385,4
386,4
387,4
388,14
389,5
390,3
391,5
392,5
393,3
394,9
395,4
396,2
397,4
398,6
399,18
400,4
401,3
402,8
403,2
404,6
405,3
406,2
407,10
408,2
409,5
410,6
411,2
412,10
413,3
414,5
415,3
416,5
417,18
418,2
419,3
420,5
421,3
422,6
423,3
424,4
425,2
426,19
427,5
428,6
429,3
430,6
431,7
432,3
433,3
434,13
435,4
436,5
437,2
438,6
439,2
440,10
441,3
442,3
443,9
444,8
445,3
446,4
447,2
448,8
449,5
450,2
451,8
452,3
453,3
454,11
455,3
456,4
457,5
458,3
459,3
460,37
461,2
462,5
463,4
464,2
465,5
466,8
467,4
468,5
469,3
470,6
471,10
472,12
473,2
474,8
475,3
476,7
477,6
478,6
479,7
480,24
481,3
482,3
483,13
484,2
485,7
486,3
487,2
488,7
489,7
490,3
491,3
492,9
493,6
494,4
495,3
496,5
497,12
498,8
499,3
500,2
501,6
502,5
503,13
504,4
505,3
506,6
507,3
508,4
509,18
510,3
511,3
512,14
513,4
514,4
515,6
516,2
517,3
518,12
519,3
520,3
521,12
522,6
523,4
524,3
525,2
526,12
527,3
528,4
529,3
530,2
531,12
532,2
533,11
534,2
535,17
536,9
537,5
538,3
539,5
540,8
541,4
542,4
543,2
544,8
545,2
546,10
547,2
548,13
549,4
550,3
551,4
552,43
553,5
554,3
555,7
556,5
557,8
558,2
559,6
560,2
561,4
562,8
563,14
564,2
565,7
566,2
567,6
568,2
569,11
570,5
571,6
572,4
573,9
574,2
575,9
576,12
577,9
578,2
579,4
580,5
581,2
582,3
