Point Number,Degree
0,3
1,2
2,7
3,4
4,2
5,6
6,2
7,4
8,2
9,14
10,5
11,3
12,8
13,4
14,10
15,7
16,5
17,4
18,7
19,8
20,2
21,9
22,2
23,30
24,2
25,5
26,3
27,4
28,15
29,2
30,4
31,4
32,8
33,2
34,4
35,4
36,2
37,8
38,2
39,12
40,3
41,6
42,2
43,5
44,4
45,13
46,8
47,2
48,7
49,2
50,7
51,5
52,6
53,2
54,9
55,14
56,4
57,3
58,6
59,3
60,4
61,2
62,13
63,3
64,3
65,5
66,2
67,10
68,9
69,3
70,2
71,10
72,4
73,4
74,4
75,8
76,2
77,7
78,2
79,4
80,2
81,12
82,3
83,3
84,11
85,3
86,3
87,4
88,4
89,2
90,10
91,5
92,3
93,4
94,5
95,8
96,4
97,5
98,2
99,6
100,5
101,2
102,31
103,3
104,3
105,5
106,2
107,7
108,3
109,4
110,5
111,21
112,4
113,3
114,4
115,15
116,3
117,4
118,14
119,4
120,3
121,4
122,16
123,10
124,8
125,7
126,3
127,8
128,3
129,3
130,18
131,2
132,4
133,4
134,2
135,14
136,6
137,3
138,4
139,7
140,3
141,3
142,14
143,15
144,2
145,6
146,2
147,7
148,2
149,5
150,2
151,7
152,8
153,34
154,2
155,3
156,17
157,6
158,3
159,4
160,8
161,6
162,2
163,7
164,3
165,9
166,2
167,16
168,2
169,7
170,3
171,7
172,3
173,3
174,6
175,16
176,2
177,5
178,2
179,5
180,2
181,11
182,2
183,5
184,3
185,10
186,2
187,5
188,3
189,10
190,20
191,2
192,3
193,9
194,7
195,2
196,4
197,4
198,7
199,5
200,2
201,15
202,2
203,8
204,3
205,2
206,10
207,2
208,6
209,4
210,2
211,8
212,6
213,2
214,21
215,7
216,6
217,6
218,5
219,7
220,3
221,2
222,22
223,8
224,7
225,7
226,7
227,8
228,2
229,9
230,5
231,53
232,2
233,6
234,5
235,2
236,6
237,2
238,13
239,4
240,3
241,3
242,13
243,3
244,3
245,10
246,2
247,6
248,10
249,3
250,3
251,5
252,5
253,2
254,3
255,14
256,4
257,3
258,5
259,13
260,3
261,3
262,7
263,3
264,4
265,12
266,2
267,6
268,8
269,2
270,5
271,5
272,2
273,8
274,24
275,2
276,10
277,10
278,2
279,7
280,5
281,12
282,3
283,3
284,6
285,3
286,10
287,3
288,4
289,17
290,2
291,10
292,4
293,2
294,10
295,5
296,8
297,6
298,9
299,2
300,15
301,4
302,3
303,8
304,5
305,3
306,9
307,2
308,4
309,3
310,18
311,5
312,3
313,2
314,8
315,4
316,4
317,6
318,128
319,3
320,3
321,6
322,5
323,3
324,6
325,2
326,8
327,3
328,2
329,9
330,5
331,5
332,7
333,3
334,7
335,21
336,3
337,3
338,6
339,4
340,5
341,2
342,12
343,4
344,4
345,7
346,2
347,11
348,9
349,7
350,6
351,6
352,7
353,7
354,10
355,17
356,2
357,7
358,2
359,6
360,5
361,10
362,5
363,5
364,6
365,24
366,2
367,3
368,9
369,6
370,4
371,5
372,8
373,2
374,8
375,3
376,2
377,7
378,2
379,13
380,2
381,3
382,4
383,3
384,2
385,11
386,6
387,4
388,4
389,7
390,3
391,3
392,14
393,6
394,3
395,7
396,4
397,6
398,2
399,10
400,20
401,4
402,5
403,4
404,2
405,8
406,4
407,4
408,3
409,5
410,16
411,2
412,6
413,4
414,8
415,4
416,8
417,2
418,4
419,5
420,12
421,2
422,27
423,2
424,4
425,3
426,19
427,11
428,4
429,5
430,5
431,8
432,7
433,2
434,6
435,2
436,12
437,5
438,3
439,6
440,2
441,9
442,13
443,3
444,7
445,2
446,19
447,2
448,6
449,4
450,5
451,6
452,14
453,4
454,3
455,4
456,8
457,2
458,5
459,2
460,10
461,2
462,6
463,4
464,5
465,10
466,2
467,19
468,7
469,5
470,4
471,9
472,4
473,3
474,8
475,2
476,7
477,2
478,20
479,2
480,5
481,4
482,4
483,13
484,5
485,5
486,3
487,3
488,7
489,5
490,3
491,7
492,8
493,2
494,5
495,6
496,2
497,4
498,6
499,2
500,19
501,6
