Point Number,Degree
0,2
1,2
2,5
3,5
4,4
5,3
6,7
7,3
8,4
9,2
10,18
11,5
12,2
13,6
14,3
15,6
16,3
17,16
18,5
19,2
20,6
21,5
22,3
23,4
24,16
25,2
26,5
27,4
28,3
29,10
30,2
31,5
32,5
33,5
34,13
35,4
36,4
37,2
38,9
39,2
40,5
41,5
42,3
43,3
44,15
45,5
46,3
47,8
48,3
49,3
50,8
51,4
52,4
53,4
54,17
55,5
56,4
57,2
58,11
59,6
60,3
61,7
62,5
63,6
64,11
65,5
66,4
67,5
68,6
69,2
70,115
71,5
72,3
73,6
74,4
75,5
76,21
77,3
78,4
79,8
80,4
81,4
82,7
83,3
84,10
85,9
86,2
87,10
88,2
89,5
90,5
91,7
92,11
93,5
94,8
95,2
96,20
97,2
98,4
99,10
100,5
101,2
102,5
103,5
104,10
105,3
106,8
107,2
108,7
109,4
110,4
111,6
112,14
113,2
114,4
115,2
116,8
117,3
118,4
119,3
120,14
121,5
122,3
123,6
124,4
125,2
126,9
127,2
128,6
129,2
130,3
131,14
132,5
133,3
134,3
135,13
136,4
137,8
138,7
139,5
140,6
141,5
142,10
143,3
144,18
145,3
146,3
147,12
148,4
149,3
150,5
151,2
152,9
153,2
154,5
155,6
156,9
157,2
158,5
159,3
160,5
161,2
162,16
163,6
164,3
165,3
166,7
167,2
168,5
169,8
170,2
171,3
172,25
173,3
174,3
175,9
176,4
177,3
178,7
179,9
180,2
181,4
182,5
183,4
184,12
185,7
186,2
187,4
188,3
189,2
190,11
191,6
192,5
193,5
194,10
195,2
196,15
197,5
198,5
199,4
200,8
201,2
202,33
203,2
204,8
205,4
206,3
207,14
208,3
209,4
210,13
211,4
212,3
213,4
214,8
215,5
216,10
217,10
218,5
219,4
220,4
221,7
222,2
223,4
224,19
225,6
226,3
227,7
228,6
229,3
230,6
231,2
232,10
233,18
234,5
235,5
236,6
237,2
238,8
239,3
240,4
241,19
242,5
243,4
244,4
245,4
246,8
247,2
248,4
249,43
250,3
251,3
252,14
253,6
254,6
255,4
256,6
257,10
258,2
259,5
260,6
261,3
262,7
263,15
264,5
265,2
266,8
267,3
268,3
269,2
270,12
271,3
272,3
273,6
274,2
275,8
276,4
277,4
278,5
279,2
280,17
281,5
282,4
283,5
284,6
285,3
286,4
287,19
288,2
289,7
290,4
291,7
292,3
293,5
294,8
295,2
296,21
297,4
298,4
299,4
300,8
301,2
302,4
303,4
304,11
305,2
306,8
307,3
308,3
309,9
310,5
311,3
312,5
313,2
314,9
315,8
316,2
317,4
318,3
319,18
320,3
321,3
322,6
323,4
324,4
325,11
326,2
327,8
328,2
329,3
330,6
331,2
332,6
333,2
334,11
335,2
336,6
337,3
338,3
339,5
340,8
341,4
342,2
343,5
344,4
345,3
346,29
347,4
348,5
349,4
350,5
351,16
352,4
353,3
354,4
355,10
356,4
357,4
358,5
359,13
360,6
361,4
362,2
363,7
364,5
365,5
366,13
367,3
368,3
369,4
370,8
371,3
372,3
373,10
374,3
375,4
376,3
377,18
378,4
379,2
380,4
381,4
382,5
383,3
384,4
385,26
386,2
387,3
388,5
389,6
390,3
391,3
392,6
393,15
394,2
395,11
396,4
397,5
398,7
399,3
400,2
401,15
402,3
403,2
404,6
405,9
406,6
407,5
408,2
409,6
410,4
411,10
412,3
413,2
414,13
415,4
416,4
417,2
418,5
419,16
420,3
421,3
422,7
423,4
424,3
425,4
426,14
427,2
428,4
429,2
430,4
431,15
432,2
433,4
434,2
435,9
436,5
437,3
438,7
439,2
440,6
441,2
442,8
443,3
444,2
445,26
446,2
447,8
448,3
449,3
450,7
451,2
452,6
453,4
454,3
455,3
456,17
457,2
458,4
459,3
460,9
461,7
462,2
463,8
464,7
465,5
466,4
467,11
468,2
469,9
470,9
471,14
472,2
473,5
474,3
475,3
476,12
477,4
478,3
479,4
480,9
481,3
482,3
483,7
484,2
485,7
486,3
487,3
488,29
489,2
490,5
491,4
492,4
493,9
494,2
495,3
496,7
497,3
498,4
499,11
500,5
501,5
502,3
503,6
504,2
505,10
506,3
507,9
508,5
509,5
510,5
511,5
512,28
513,2
514,6
515,2
516,4
517,7
518,2
519,5
520,4
521,8
522,2
523,6
524,3
525,3
526,9
527,2
528,5
529,4
530,2
531,3
532,8
533,2
534,4
535,2
536,17
537,4
538,5
539,2
540,5
541,11
542,2
543,5
544,2
545,7
