Degree,Log(Probability)
2,-1.7358314397777228
3,-1.6466349150117743
4,-1.8934171244631235
5,-2.2137413746763546
6,-2.5261351293129923
7,-2.742654849668154
8,-3.131749828129463
9,-3.271440139832337
10,-3.595469517816664
11,-3.822035776408376
12,-4.092720272491586
13,-4.412110771828507
14,-4.544170493841573
15,-4.774694152453406
16,-4.926378739785471
17,-5.261128323095237
18,-5.445862426294576
19,-5.40330281187578
20,-5.619525920345416
21,-5.966396864187527
22,-5.85132753440274
23,-6.04238277116545
24,-6.312673100905362
25,-6.50191510054389
26,-6.544474714962686
27,-6.971918729789625
28,-7.115019573430298
29,-7.0409116012765764
30,-7.282073658093465
31,-7.115019573430298
32,-7.282073658093465
33,-7.377383837897789
34,-7.88820946166378
35,-8.293674569771945
36,-8.581356642223726
37,-8.070531018457734
38,-8.293674569771945
39,-9.679968930891835
40,-8.070531018457734
41,-8.581356642223726
42,-8.581356642223726
43,-8.293674569771945
44,-8.98682175033189
45,-8.98682175033189
46,-8.98682175033189
47,-8.581356642223726
49,-8.98682175033189
50,-8.581356642223726
51,-9.679968930891835
52,-9.679968930891835
53,-8.98682175033189
54,-8.581356642223726
55,-9.679968930891835
56,-9.679968930891835
57,-9.679968930891835
58,-8.98682175033189
60,-8.98682175033189
62,-9.679968930891835
63,-8.98682175033189
64,-9.679968930891835
66,-9.679968930891835
68,-9.679968930891835
69,-9.679968930891835
73,-9.679968930891835
79,-8.98682175033189
87,-9.679968930891835
94,-9.679968930891835
102,-9.679968930891835
106,-9.679968930891835
110,-9.679968930891835
188,-9.679968930891835
