Degree,Log(Probability)
2,-1.7764984100051675
3,-1.6785013281699612
4,-1.87959203287849
5,-2.254117457451825
6,-2.476757103489562
7,-2.7338456365895554
8,-3.0838729561407723
9,-3.2978139885238202
10,-3.5880438330543996
11,-3.7972542900646853
12,-3.975809364063163
13,-4.307032244798232
14,-4.596461042584955
15,-4.69177122238928
16,-4.924576684615227
17,-5.20259684615527
18,-5.268846231696471
19,-5.369650930818437
20,-5.416170946453329
21,-5.647282667416716
22,-5.975786734388752
23,-5.921719513118476
24,-6.227101162669658
25,-6.30120913482338
26,-6.30120913482338
27,-6.7260923287886465
28,-6.6148666936784215
29,-7.161410400046492
30,-7.362081095508643
31,-7.074399023056862
32,-7.949867760410762
33,-7.256720579850817
34,-7.767546203616807
35,-8.173011311724972
36,-7.767546203616807
37,-8.460693384176752
38,-8.460693384176752
39,-8.460693384176752
40,-8.866158492284917
41,-7.613395523789549
42,-8.173011311724972
43,-9.559305672844863
44,-9.559305672844863
46,-8.460693384176752
47,-8.173011311724972
48,-8.460693384176752
51,-9.559305672844863
52,-9.559305672844863
53,-9.559305672844863
54,-9.559305672844863
56,-9.559305672844863
59,-9.559305672844863
60,-8.866158492284917
61,-8.866158492284917
64,-8.866158492284917
67,-9.559305672844863
69,-9.559305672844863
73,-8.460693384176752
74,-9.559305672844863
80,-9.559305672844863
86,-9.559305672844863
112,-9.559305672844863
119,-9.559305672844863
121,-8.866158492284917
134,-9.559305672844863
147,-9.559305672844863
167,-9.559305672844863
180,-9.559305672844863
185,-9.559305672844863
189,-9.559305672844863
198,-9.559305672844863
233,-9.559305672844863
309,-9.559305672844863
385,-9.559305672844863
