Degree,Log(Probability)
2,-1.7418892747127914
3,-1.6864594697734605
4,-1.9098072903152217
5,-2.133206236854929
6,-2.552172032181996
7,-2.8199880235477983
8,-3.197916973847357
9,-3.375803933573446
10,-3.4733289537073238
11,-3.6964725050215335
12,-4.181218416004472
13,-4.221627954342349
14,-4.4018897781732935
15,-4.735895922299313
16,-4.82604701929361
17,-5.107459478731796
18,-5.26997840822957
19,-5.395141551183577
20,-5.53824239482425
21,-5.963125588789516
22,-5.577463107977531
23,-5.800606659291741
24,-6.599114355509513
25,-6.311432283057732
26,-6.7168973911658965
27,-6.599114355509513
28,-6.493753839851686
29,-7.004579463617677
30,-7.004579463617677
31,-7.004579463617677
32,-8.796338932845732
33,-8.103191752285786
34,-7.410044571725842
35,-7.697726644177623
36,-8.103191752285786
37,-7.697726644177623
38,-7.410044571725842
39,-7.410044571725842
41,-7.697726644177623
42,-8.796338932845732
43,-8.103191752285786
45,-8.796338932845732
51,-8.796338932845732
54,-8.796338932845732
59,-8.796338932845732
60,-8.796338932845732
62,-8.796338932845732
63,-8.796338932845732
65,-8.796338932845732
73,-8.796338932845732
75,-8.796338932845732
78,-8.796338932845732
115,-8.796338932845732
152,-8.796338932845732
225,-8.796338932845732
232,-8.796338932845732
