Degree,Log(Probability)
2,-1.8312033628035722
3,-1.686148248460799
4,-1.8537562474660452
5,-2.1746639675461465
6,-2.47474098177776
7,-2.800106106803569
8,-3.0284176282762214
9,-3.304082388723985
10,-3.4932532873635145
11,-3.7857579664752263
12,-4.1440126895734775
13,-4.335067926336187
14,-4.627546171051461
15,-4.680189904536882
16,-4.857120612695961
17,-5.113053986833162
18,-5.113053986833162
19,-5.50301490840536
20,-5.670068993068527
21,-5.707110264748875
22,-5.988522724187061
23,-5.939732560017629
24,-6.180894616834517
25,-6.093883239844888
26,-7.279506905502627
27,-6.632879740577574
28,-6.844188834244782
29,-6.732963199134557
30,-7.192495528512997
31,-7.597960636621162
32,-7.112452820839461
33,-7.374817085306952
34,-7.374817085306952
35,-7.279506905502627
36,-7.885642709072942
37,-7.885642709072942
38,-8.578789889632889
39,-7.597960636621162
40,-8.291107817181107
41,-8.291107817181107
42,-8.291107817181107
43,-8.067964265866896
44,-8.984254997741052
45,-9.677402178300998
46,-9.677402178300998
49,-8.578789889632889
50,-8.984254997741052
52,-9.677402178300998
54,-8.578789889632889
57,-9.677402178300998
58,-9.677402178300998
61,-8.984254997741052
62,-9.677402178300998
63,-9.677402178300998
64,-8.984254997741052
65,-9.677402178300998
66,-9.677402178300998
69,-9.677402178300998
76,-8.984254997741052
82,-9.677402178300998
84,-9.677402178300998
94,-9.677402178300998
115,-9.677402178300998
131,-9.677402178300998
161,-9.677402178300998
166,-9.677402178300998
184,-9.677402178300998
