Degree,Log(Probability)
2,-1.7744079639168553
3,-1.6767028227970004
4,-1.9131956104302048
5,-2.1770102014753423
6,-2.410715333882928
7,-2.769094251590008
8,-3.058327914733207
9,-3.377558344919914
10,-3.5180327917783685
11,-3.7370863578410534
12,-4.214464047539503
13,-4.467659943920116
14,-4.684467676785239
15,-4.738534898055515
16,-5.004238063788521
17,-5.095209841994247
18,-5.306518935661455
19,-5.477144452692218
20,-5.772608665586054
21,-5.7418370069193
22,-5.9061400582105765
23,-5.942507702381451
24,-6.10285035245663
25,-6.347972810489615
26,-7.292434419330466
27,-6.405131224329564
28,-6.840449295587409
29,-6.840449295587409
30,-6.75343791859778
31,-7.041119991049561
32,-7.292434419330466
33,-7.628906655951679
34,-7.158903026705945
35,-7.292434419330466
36,-8.13973227971767
37,-7.852050207265889
38,-8.545197387825835
39,-8.545197387825835
41,-9.23834456838578
42,-8.13973227971767
43,-8.545197387825835
44,-9.23834456838578
45,-8.13973227971767
46,-8.545197387825835
50,-9.23834456838578
51,-8.545197387825835
52,-8.545197387825835
53,-9.23834456838578
54,-8.13973227971767
55,-9.23834456838578
62,-9.23834456838578
64,-9.23834456838578
69,-9.23834456838578
70,-9.23834456838578
74,-9.23834456838578
82,-9.23834456838578
85,-9.23834456838578
94,-9.23834456838578
101,-9.23834456838578
117,-9.23834456838578
165,-9.23834456838578
180,-9.23834456838578
