Degree,Log(Probability)
2,-1.7277210016780729
3,-1.714544528349223
4,-1.913585805857559
5,-2.2009452456238505
6,-2.458546676861748
7,-2.793517536939363
8,-3.0777051387413703
9,-3.411390564455404
10,-3.5505033669181216
11,-3.843172980880942
12,-3.9301843578705715
13,-4.228835461692927
14,-4.556522868758407
15,-4.694925191617526
16,-4.7762708310714785
17,-5.140236208272889
18,-4.993078563936602
19,-5.436081591363831
20,-5.740292965766823
21,-6.081219552737417
22,-5.675754444629252
23,-6.411461239607993
24,-5.936037542892918
25,-6.3689016251891974
26,-6.6025164763707025
27,-7.062048805749143
28,-6.713742111480927
29,-6.6025164763707025
30,-6.713742111480927
31,-7.467513913857307
32,-7.244370362543097
33,-7.244370362543097
34,-8.160661094417252
35,-7.937517543103042
36,-8.160661094417252
37,-8.853808274977197
38,-8.160661094417252
39,-7.755195986309088
40,-8.853808274977197
41,-7.937517543103042
42,-8.448343166869034
43,-8.853808274977197
44,-8.853808274977197
45,-8.160661094417252
46,-9.546955455537143
47,-8.448343166869034
50,-9.546955455537143
52,-8.448343166869034
53,-9.546955455537143
57,-8.448343166869034
58,-9.546955455537143
59,-9.546955455537143
60,-8.853808274977197
64,-9.546955455537143
69,-8.853808274977197
72,-9.546955455537143
73,-9.546955455537143
75,-9.546955455537143
77,-9.546955455537143
89,-9.546955455537143
93,-9.546955455537143
99,-9.546955455537143
103,-9.546955455537143
110,-9.546955455537143
113,-9.546955455537143
127,-8.853808274977197
132,-9.546955455537143
142,-9.546955455537143
146,-9.546955455537143
150,-9.546955455537143
193,-9.546955455537143
222,-9.546955455537143
224,-9.546955455537143
296,-9.546955455537143
