Degree,Log(Probability)
2,-1.7653618581421329
3,-1.6511490443325163
4,-1.920528075783896
5,-2.1892663331960973
6,-2.5088838926649535
7,-2.8048552794101678
8,-3.0538761287039744
9,-3.239443004764612
10,-3.6637006122221436
11,-3.929050358619433
12,-4.069165720330308
13,-4.311807067357785
14,-4.398347523688842
15,-4.611652626002764
16,-4.864967054950337
17,-5.155656648466072
18,-5.1924706215887895
19,-5.415614172902999
20,-5.70329624535478
21,-5.990978317806561
22,-6.048136731646509
23,-6.207201426276197
24,-6.242292746087466
25,-6.019149194773257
26,-6.316400718241189
27,-6.866447055160461
28,-6.866447055160461
29,-6.866447055160461
30,-7.1766019834643
31,-6.866447055160461
32,-7.271912163268625
33,-8.18820289514278
34,-7.4950557145828345
35,-7.4950557145828345
36,-7.96505934382857
37,-8.18820289514278
38,-7.782737787034616
39,-7.782737787034616
40,-8.18820289514278
41,-8.881350075702725
42,-9.57449725626267
43,-8.475884967594562
44,-8.475884967594562
45,-9.57449725626267
47,-9.57449725626267
48,-9.57449725626267
49,-8.18820289514278
51,-9.57449725626267
52,-8.881350075702725
54,-9.57449725626267
57,-9.57449725626267
59,-9.57449725626267
62,-9.57449725626267
63,-8.881350075702725
64,-9.57449725626267
67,-9.57449725626267
68,-9.57449725626267
69,-9.57449725626267
73,-9.57449725626267
80,-9.57449725626267
81,-9.57449725626267
83,-8.881350075702725
86,-9.57449725626267
92,-9.57449725626267
99,-9.57449725626267
101,-8.881350075702725
102,-9.57449725626267
107,-9.57449725626267
112,-9.57449725626267
120,-9.57449725626267
125,-9.57449725626267
138,-9.57449725626267
147,-9.57449725626267
154,-9.57449725626267
183,-9.57449725626267
213,-9.57449725626267
218,-9.57449725626267
232,-9.57449725626267
275,-9.57449725626267
