Degree,Log(Probability)
2,-1.7652471137347447
3,-1.707219234103836
4,-1.912349487105108
5,-2.167626751946755
6,-2.415251139140207
7,-2.7969288125294667
8,-3.0659044796096597
9,-3.3077544362954576
10,-3.654296471406776
11,-3.855875844805145
12,-4.161495617943594
13,-4.281543660230829
14,-4.4720619842289615
15,-4.715471233002755
16,-4.877527092337126
17,-5.016363537191342
18,-5.005781427860805
19,-5.516607051626796
20,-5.731016922972251
21,-5.709510717751288
22,-5.976139381005236
23,-6.263821453457017
24,-6.192362489474872
25,-6.004310257971932
26,-6.615219340294906
27,-6.381604489113401
28,-6.227453809286143
29,-6.6692865615651815
30,-7.362433742125127
31,-6.920600989846087
32,-8.173363958341456
33,-7.48021677778151
34,-7.7678988502332915
35,-7.48021677778151
36,-7.9502204070272455
37,-7.48021677778151
38,-8.866511138901402
39,-8.461046030793236
40,-7.9502204070272455
41,-8.461046030793236
42,-8.866511138901402
43,-9.559658319461345
44,-8.461046030793236
45,-8.461046030793236
47,-8.461046030793236
48,-7.9502204070272455
49,-9.559658319461345
51,-9.559658319461345
52,-9.559658319461345
56,-9.559658319461345
62,-9.559658319461345
64,-9.559658319461345
69,-9.559658319461345
78,-9.559658319461345
90,-9.559658319461345
97,-9.559658319461345
103,-9.559658319461345
119,-9.559658319461345
128,-9.559658319461345
132,-9.559658319461345
143,-9.559658319461345
167,-9.559658319461345
168,-9.559658319461345
190,-9.559658319461345
198,-9.559658319461345
203,-9.559658319461345
246,-9.559658319461345
249,-9.559658319461345
287,-9.559658319461345
446,-9.559658319461345
