Time,Magnitude
-1.8759839969705387,14.032
-1.8750959969632177,14.032
-1.871519996956267,14.022
-1.8713039969683471,14.028
-1.8712799969574219,14.038
-1.8707279969505208,14.03
-1.8685679969677302,14.024
-1.8683519969653366,14.028
-1.8671039969582663,14.044
-1.863503996948773,14.027
-1.863071996954047,14.037
-1.8624719969523618,14.04
-1.860935996970058,14.032
-1.8605999969615272,14.042
-1.857311996959706,14.028
-1.857215996950031,14.033
-1.856999996964685,14.035
-1.8569759969628938,14.036
-1.855799996953289,14.034
-1.8544079969556044,14.026
-1.8536159969622856,14.026
-1.8522239969607854,14.028
-1.8496799969535767,14.028
-1.8473279969703702,14.049
-1.847255996976779,14.031
-1.8461759969524474,14.026
-1.8431759969557238,14.027
-1.8431759969500803,14.044
-1.8409919969526074,14.035
-1.8409199969486352,14.029
-1.8396959969566948,14.028
-1.8396479969642554,14.04
-1.8373199969644602,14.04
-1.8366239969653089,14.034
-1.8359279969654008,14.034
-1.834847996959982,14.041
-1.8348239969681774,14.033
-1.8328079969527078,14.024
-1.8324239969708582,14.047
-1.8317759969509728,14.049
-1.830695996953617,14.026
-1.8275279969558866,14.033
-1.8260639969510164,14.033
-1.8235679969573182,14.041
-1.8214079969473973,14.015
-1.8210959969526908,14.028
-1.820639996952763,14.041
-1.8195839969644938,14.036
-1.8182639969528225,14.033
-1.8161519969652318,14.031
-1.8090959969552074,14.042
-1.8074879969626219,14.032
-1.8057839969580165,14.03
-1.8039359969562527,14.016
-1.8010079969584707,14.03
-1.8004799969535208,14.019
-1.7995919969630663,14.029
-1.7978639969653667,14.031
-1.7966159969627888,14.035
-1.7941919969581148,14.034
-1.7941199969651418,14.037
-1.7909999969488517,14.032
-1.7898719969512014,14.027
-1.7897519969624796,14.035
-1.7888879969525693,14.032
-1.7840399969521528,14.018
-1.7836079969531742,14.038
-1.7796479969695271,14.029
-1.7782799969531382,14.034
-1.7778959969543795,14.03
-1.7771999969605146,14.03
-1.7767919969673187,14.03
-1.7757359969621938,14.044
-1.7750639969593713,14.044
-1.7748719969703544,14.037
-1.774727996965261,14.029
-1.7731679969518988,14.026
-1.7715359969569944,14.021
-1.769999996965205,14.038
-1.7690399969569865,14.031
-1.768439996953612,14.027
-1.766327996956349,14.027
-1.7655119969596402,14.039
-1.7630879969629278,14.025
-1.7627519969639787,14.029
-1.7590319969604504,14.032
-1.7585279969703107,14.032
-1.758215996957981,14.043
-1.7561759969526198,14.039
-1.7537999969612486,14.041
-1.7529839969497623,14.039
-1.751855996950039,14.032
-1.751303996943884,14.031
-1.7505599969670813,14.019
-1.7497919969495852,14.021
-1.749455996960239,14.043
-1.74933599695812,14.033
-1.7469839969649588,14.023
-1.7450399969440982,14.034
-1.7447519969487315,14.026
-1.7423999969434947,14.026
-1.738799996965347,14.03
-1.7383199969585066,14.03
-1.7382239969520077,14.035
-1.734263996958246,14.023
-1.7339279969726302,14.04
-1.731071996968999,14.038
-1.7308319969680008,14.028
-1.729319996969247,14.049
-1.7290799969643,14.031
-1.7261999969537083,14.034
-1.7258639969547431,14.028
-1.7243279969581735,14.046
-1.7213519969506645,14.02
-1.7212319969711727,14.029
-1.7206319969503614,14.026
-1.717991996965388,14.026
-1.7161439969531154,14.026
-1.7159759969605872,14.039
-1.713767996959671,14.044
-1.7127599969536043,14.033
-1.7103119969473042,14.031
-1.71021599695254,14.039
-1.7101919969623554,14.036
-1.7065919969670906,14.036
-1.706063996950033,14.032
-1.7059199969745,14.034
-1.7053919969696674,14.051
-1.7051519969558475,14.029
-1.7048879969575719,14.034
-1.7040239969664146,14.028
-1.7038799969686593,14.024
-1.703111996968877,14.028
-1.7015279969515706,14.035
-1.7003519969512864,14.032
